fault name,cube num,test relation PI,BDD Var num
g1499_g2073_B,100,105,94
g2296_g2671_B,5,9,8
g2296_g2860_B,5,9,6
g1960_g3367_B,100,113,30
g2809_g3374_A,100,123,29
g2853_g3437_B,76,51,20
g3810_g4199_B,15,16,9
g1628_g4247_C,100,123,29
g1749_g4271_B,100,112,36
g1854_g4445_B,5,14,10
g2142_g3985_C,5,82,9
g5099_g5142_B,14,12,12
g4680_g4950_B,100,105,84
g4904_g5157_B,42,59,40
g4950_g5183_B,96,54,45
g5025_g5198_B,100,61,51
g4915_g5245_B,100,57,48
g5256_g5444_B,5,59,8
g4416_g4549_A,2,54,6
g5256_g5454_A,7,54,10
g5331_g5486_B,18,14,14
g5524_g5617_B,76,18,18
g5420_g5955_B,49,23,21
g1692_g6047_B,2,14,5
g5731_g6085_B,100,55,55
g3158_g6157_A,2,59,12
g1735_g6275_A,5,14,5
g6194_g6315_B,100,57,48
g2138_g6628_A,6,122,10
g1838_g6631_A,3,113,10
g6670_g6750_A,100,108,28
g6461_g6741_B,100,83,58
II1986_II1987_B,100,89,58
g749_II2766_A,100,142,36
g634_II2899_A,3,4,4
II5766_II5767_B,100,17,15
g578_II6473_B,2,16,11
g574_II7099_A,13,16,14
g1076_g5853_C,2,118,14
g6385_g6433_A,100,83,57
g6376_g6442_A,100,82,67
g6385_g6451_A,100,83,32
g2494_g3176_B,100,83,58
g2449_g3186_A,100,83,30
g1925_g3349_B,100,113,30
g2497_g3633_A,65,74,36
g3079_g3635_B,85,74,36
g2734_g3657_A,2,57,11
g2772_g3682_A,2,54,11
g2256_g3685_A,45,74,27
g2268_g3691_A,45,74,27
g64_g3694_B,53,31,31
g3147_g3694_A,100,31,31
g3554_g3953_A,100,24,23
g2179_g3525_D,100,82,52
g2197_g3535_C,100,82,50
g2197_g3526_C,100,83,53
g2591_g3539_A,100,83,51
g2197_g3544_C,100,83,52
g1633_g4488_A,17,18,13
g5584_g6135_A,7,59,16
g594_II7439_B,2,16,16
g1076_g5863_B,100,74,44
g94_g1793_A,9,112,17
g1138_g2577_D,7,87,13
g3575_g4473_A,89,11,11
g1552_g5854_C,100,142,67
g1861_g2873_B,5,11,8
g2062_g2897_B,100,105,92
g1777_g2435_B,3,82,7
g2634_g3288_B,3,14,8
g2675_g3319_B,3,14,8
g2796_g3352_A,100,123,29
g2397_g3616_A,100,74,53
g2245_g3687_A,100,83,40
g3388_g4037_B,41,24,24
g1808_g4583_A,17,23,15
g4407_g4648_A,100,31,30
g1481_g4694_A,100,152,28
g5099_g5143_B,14,12,12
g4980_g5235_B,98,57,48
g5278_g5414_B,57,23,18
g5331_g5487_B,18,14,14
g64_g5675_A,34,23,14
g84_g5682_A,35,23,14
g1726_g6068_B,2,14,5
g1735_g6077_B,2,14,5
g5753_g6091_B,100,24,24
g5742_g6093_B,100,21,21
g6194_g6316_B,100,54,45
g6545_g6631_B,100,113,31
g1842_g6637_A,3,123,10
g3605_g6934_B,100,83,41
g3622_g6935_B,100,82,70
II1986_II1988_B,100,89,53
g749_II2767_A,100,142,36
II5766_II5768_B,100,17,15
g578_II6475_A,10,16,11
g1514_g4678_C,11,105,22
g5388_g5541_A,100,116,48
g1477_g5753_A,100,38,38
g1666_g5821_D,100,133,95
g6385_g6443_A,100,83,68
g2568_g2807_A,100,83,30
g2449_g3619_A,65,74,36
g2179_g3646_A,45,74,27
g2245_g3679_A,45,74,27
g2256_g3686_A,100,82,49
g3162_g3689_A,2,61,11
g2968_g3511_D,100,82,52
g2179_g3517_D,100,82,54
g2968_g3520_D,100,82,53
g2976_g3531_C,100,82,51
g2179_g3544_D,100,83,49
g4206_g4489_B,7,18,14
g2850_g4739_A,19,18,14
g4173_g4873_B,33,31,31
g5717_g6129_A,25,57,21
g3196_g6148_A,2,57,12
g6194_g6326_B,53,59,40
g3559_g5227_B,100,17,17
g586_II6962_B,2,16,13
g1535_g5863_C,100,74,44
g1815_g2858_A,6,8,8
g3575_g3942_B,2,31,4
g5318_g5385_B,100,13,13
g5638_g5821_A,100,133,77
g2062_g5857_D,100,143,77
g6634_g6670_B,3,112,10
g4416_g6673_C,100,122,28
g6640_g6673_B,3,122,10
g1094_g1499_B,100,147,101
g798_II2574_B,100,152,38
g2667_g3292_B,25,57,11
g2695_g3309_B,22,54,11
g2748_g3329_A,100,123,29
g2809_g3367_A,100,113,29
g2449_g3628_A,100,74,52
g2197_g3655_A,46,74,27
g2268_g3692_A,100,82,49
g2706_g3767_A,3,14,7
g3388_g4038_B,21,22,22
g3388_g4047_B,21,22,22
g1395_g4186_B,100,123,32
g4199_g4541_B,17,16,10
g1138_g3985_A,3,82,7
g5099_g5144_B,14,12,12
g4950_g5176_B,53,57,42
g5194_g5364_B,100,16,16
g5292_g5419_B,62,23,19
g5296_g5424_B,72,23,20
g4537_g5446_A,10,57,10
g4545_g5447_A,7,57,9
g5331_g5488_B,18,14,14
g4938_g5620_B,37,18,16
g5801_g5945_B,100,23,23
g5415_g5953_B,49,23,20
g5958_g6130_B,100,54,44
g5975_g6131_B,100,54,39
g5975_g6140_B,100,59,44
g6194_g6317_B,100,54,45
g3346_g6816_B,100,74,56
g4819_g5048_A,100,12,12
II1978_II1979_B,100,89,58
II3697_II3698_B,2,5,5
II7576_II7577_B,40,23,23
g1661_g5818_D,100,133,38
g1552_g5857_B,55,143,67
g6376_g6435_A,100,82,60
g1954_g2746_B,100,82,58
g1982_g2781_B,100,82,57
g1894_g3328_B,100,123,30
g2809_g3629_A,2,59,11
g2256_g3678_A,33,74,27
g2268_g3684_A,33,74,27
g2981_g3526_D,100,83,52
g2179_g3536_D,100,83,50
g4727_g4932_B,15,18,13
g3177_g6159_A,2,59,12
g4550_g4669_A,6,105,12
g4465_g4825_B,100,31,31
g1595_g5069_A,5,95,7
g5318_g5467_B,100,21,20
g2628_g3278_B,6,59,6
g2656_g3286_B,10,57,8
g2647_g3295_B,3,14,8
g2998_g3341_A,3,14,7
g2783_g3349_A,100,113,29
g3437_g3819_B,70,51,20
g3388_g4039_B,21,22,22
g3388_g4048_B,21,22,22
g3388_g4057_B,21,22,22
g1858_g4453_B,5,14,10
g1937_g4464_B,5,14,10
g5099_g5145_B,14,12,12
g4950_g5186_B,99,54,45
g5256_g5447_B,7,57,9
g59_g5673_A,33,23,14
g1696_g6055_B,2,14,5
g5753_g6084_B,100,24,24
g5742_g6086_B,100,21,21
g1628_g6473_C,100,123,36
g1842_g6558_A,3,122,10
g1595_g6634_A,65,113,17
g5242_g6738_C,100,109,28
II3697_II3699_B,2,5,5
g586_II6964_A,12,16,13
II7576_II7578_B,39,23,23
g5318_g5388_A,100,128,60
g3793_g5561_C,100,163,67
g1564_g5872_C,100,82,32
g6376_g6427_A,100,82,58
g6385_g6436_A,100,83,57
g6376_g6445_A,100,82,64
g1975_g2771_B,100,83,56
g2672_g3659_A,2,61,11
g2197_g3538_C,100,82,52
g2981_g3518_D,100,83,53
g2166_g4489_A,25,18,14
g4267_g4583_B,7,23,15
g3816_g4756_A,31,18,16
g84_g4838_B,32,31,31
g4732_g4937_B,27,18,14
g4736_g4942_B,37,18,15
g5958_g6123_B,100,59,44
g5975_g6133_B,100,54,45
g2594_g6158_A,2,61,12
g6809_g6830_A,100,61,28
g3466_g5458_A,49,23,22
g1589_g5561_B,100,163,59
g6631_g6676_A,64,112,17
g2688_g3319_A,3,14,7
g2796_g3337_A,100,113,29
g2497_g3645_A,100,74,50
g2619_g3757_A,3,14,7
g2644_g3759_A,3,14,7
g1363_g4697_B,100,113,36
g5099_g5146_B,14,12,12
g4980_g5229_B,42,59,40
g4545_g5449_A,10,57,10
g4933_g5618_B,37,18,15
g79_g5681_A,33,23,14
g5731_g6089_B,100,24,24
g5753_g6094_B,100,24,24
g2588_g6155_A,2,61,12
g1595_g6625_B,74,112,17
g6545_g6634_B,100,113,30
g3559_g5048_C,100,12,12
g6637_g6660_B,65,18,18
g6457_g6740_B,100,82,58
II2897_II2898_B,2,4,4
g4468_g4745_A,44,23,17
g1564_g5873_C,100,83,32
g5821_g5947_A,28,74,34
g6348_g6492_A,100,32,24
g6354_g6495_A,100,32,24
g6385_g6446_A,100,83,65
g1578_g2089_B,100,83,54
g2748_g3665_A,2,57,11
g2179_g3538_D,100,82,49
g2197_g3539_C,100,83,52
g3936_g4277_A,100,31,30
g4277_g4593_A,100,31,30
g4741_g4947_B,49,18,16
g5975_g6125_B,100,59,44
g5237_g6736_C,100,108,28
g6803_g6828_A,100,61,28
g2068_g5863_D,100,74,44
g1861_g2868_B,5,11,7
g1861_g2949_B,5,11,6
g1861_g3489_B,5,11,9
g2419_g4588_A,25,23,16
g4253_g4598_B,100,31,26
g1348_g4686_B,100,123,36
g1884_g4870_B,9,14,14
g4993_g5154_B,42,59,40
g5527_g5619_B,89,18,18
g5813_g5954_B,100,23,23
g5958_g6124_B,100,57,44
g1696_g6256_A,5,14,5
g1838_g6555_A,3,112,10
g6549_g6640_B,100,123,30
g6625_g6754_B,3,108,10
II2897_II2899_B,2,4,4
g6376_g6429_A,100,82,58
g6376_g6438_A,100,82,64
g1963_g2758_B,100,82,55
g2568_g2793_A,100,82,30
g2599_g3608_A,2,59,11
g2998_g3614_A,2,57,11
g2284_g3698_A,33,74,27
g2976_g3517_C,100,82,52
g2588_g3538_A,100,82,49
g4195_g4486_B,7,18,12
g4273_g4588_B,7,23,16
g3551_g4789_A,25,23,17
g3936_g4791_A,31,23,18
g6661_g6718_B,100,82,32
g1797_g2951_B,2,23,15
g4550_g4678_D,6,105,14
g4694_g5077_B,11,95,10
g3491_g5388_C,100,128,61
g5638_g5852_A,100,118,75
g2296_g2659_B,5,9,7
g1991_g2793_B,100,82,56
g1474_g4688_A,100,142,28
g4877_g5172_B,95,54,45
g4993_g5173_B,95,57,48
g4877_g5181_B,99,57,48
g4993_g5182_B,100,54,45
g5512_g5599_B,67,18,18
g49_g5668_A,34,23,14
g74_g5679_A,34,23,14
g3752_g5883_B,100,21,12
g3384_g5909_B,2,14,7
g5425_g5956_B,49,23,22
g5753_g6096_B,100,24,24
g1609_g6468_C,100,113,37
g6754_g6770_A,41,61,18
g6631_g6659_B,62,18,18
g1529_g5866_B,100,32,24
g1666_g5818_C,100,133,77
g1076_g5869_B,100,32,24
g5854_g6095_B,3,82,21
g6354_g6496_B,100,32,24
g6385_g6439_A,100,83,56
g6376_g6448_A,100,82,60
g1985_g2782_B,100,83,55
g1969_g3374_B,100,123,30
g2981_g3539_D,100,83,49
g79_g4648_B,36,31,31
g4277_g4793_A,37,23,19
g4794_g5095_A,100,31,31
g4993_g5165_B,55,57,42
g4894_g5192_B,48,59,42
g5997_g6141_B,35,59,42
g1793_g2577_C,7,87,13
g3992_g5385_A,100,13,13
g5688_g5731_B,100,59,59
g5638_g5853_A,100,118,67
g6750_g6774_B,100,82,17
g1998_g3381_B,100,113,30
g1861_g3887_B,5,11,10
g3425_g3997_B,21,83,8
g4708_g4874_B,24,16,12
g4877_g5164_B,100,61,50
g4877_g5191_B,43,59,40
g4874_g5194_B,100,16,16
g4929_g5616_B,37,18,14
g5407_g5948_B,49,23,18
g1699_g6056_B,2,14,5
g5753_g6079_B,100,24,24
g5753_g6088_B,100,24,24
g5958_g6126_B,100,57,47
g5975_g6127_B,100,57,42
g5958_g6135_B,100,59,44
g1595_g6557_A,61,112,17
g6750_g6766_A,100,36,29
g6628_g6762_B,3,118,10
g798_II2795_B,100,152,37
g6348_g6494_B,100,32,24
g6385_g6449_A,100,83,70
g2568_g3668_A,100,74,51
g2276_g3699_A,45,74,27
g2968_g3535_D,100,82,50
g4794_g5096_A,49,23,21
g1477_g4993_B,17,105,27
II3988_II3989_B,100,97,64
g4569_g4745_B,75,23,17
g5638_g5818_A,100,133,83
g5638_g5854_A,100,142,90
g1595_g2948_B,100,112,27
g4680_g4877_B,100,105,99
g4877_g5156_B,100,61,52
g69_g5677_A,34,23,14
g5392_g5937_B,34,23,14
g5794_g5940_B,100,23,23
g5809_g5952_B,100,23,23
g5753_g6098_B,100,24,24
g5997_g6151_B,63,54,45
g6762_g6773_A,100,36,33
g5975_g6830_B,100,61,51
g6634_g6659_A,3,18,11
g798_II2797_A,100,152,34
g2783_g3688_A,2,61,11
g2976_g3529_C,100,82,52
g4593_g4794_A,100,31,29
g4993_g5158_B,41,59,42
g4967_g5193_B,42,59,40
g6806_g6829_A,67,61,28
g5649_g5862_A,33,74,40
g98_g1797_A,8,112,16
g89_g1777_C,100,99,20
g2577_g2858_B,21,8,8
g5546_g5686_A,100,27,27
g4648_g4838_A,100,31,30
g4674_g4993_A,100,105,87
g4967_g5166_B,91,57,48
g4877_g5184_B,58,57,42
g4993_g5185_B,100,61,52
g5753_g6099_B,100,24,24
g5958_g6128_B,100,54,45
g5975_g6129_B,100,57,48
g6750_g6768_A,100,61,18
g5975_g6831_B,100,61,51
g3559_g3992_B,100,21,13
g5649_g5872_A,100,82,58
g1966_g2759_B,100,83,56
g1994_g2794_B,100,83,55
g4286_g4597_B,7,23,18
g4753_g4949_B,60,18,17
g5997_g6153_B,100,61,51
g5649_g5863_A,100,74,53
g1797_g2577_B,7,87,13
g4688_g5069_B,11,95,10
g3992_g5467_C,100,21,21
g2916_g5686_D,100,27,27
g6754_g6774_A,77,82,17
g2599_g3279_A,3,14,7
g1979_g3376_B,100,113,30
g1849_g4865_B,9,14,14
g4674_g4967_A,100,105,59
g5399_g5941_B,49,23,16
g5805_g5949_B,100,23,23
g5997_g6144_B,39,57,42
g6397_g6473_B,63,123,16
g6474_g6558_B,100,122,36
g6676_g6754_A,100,108,35
g1589_g5388_B,100,128,60
g5649_g5864_A,100,82,62
g5649_g5873_A,100,83,58
g2968_g3529_D,100,82,50
g2937_g4787_A,19,23,16
g6665_g6719_B,100,83,32
g5688_g5753_B,100,38,38
g5638_g5857_A,100,143,85
g2679_g3298_B,22,54,11
g3694_g4597_A,41,23,18
g4967_g5159_B,58,57,42
g4877_g5177_B,95,54,45
g4993_g5178_B,94,54,45
g5509_g5598_B,66,18,18
g5784_g5935_B,95,23,23
g1699_g6259_A,5,14,5
g6394_g6468_B,64,113,16
g6469_g6555_B,100,112,30
g6474_g6559_B,100,122,29
g6549_g6637_B,100,123,36
g6673_g6758_A,100,109,28
g6758_g6771_A,100,61,18
g2897_g4680_D,100,105,79
g5546_g5688_A,100,63,63
g5649_g5865_A,100,83,60
g5857_g6097_B,3,83,21
g4593_g4797_A,43,23,20
g4877_g5187_B,45,59,42
g4894_g5188_B,40,59,40
g5997_g6155_B,94,61,52
g2916_g5688_D,100,63,63
g6397_g6474_C,100,122,36
g5791_g5938_B,98,23,23
g5997_g6146_B,65,57,48
g6754_g6767_A,100,36,31
g6679_g6762_A,100,118,36
g6762_g6777_A,43,89,18
g2796_g3697_A,2,61,11
g4967_g5197_B,49,59,42
g6394_g6469_C,100,112,36
g6637_g6679_A,70,122,17
g6762_g6778_A,77,83,17
g1988_g3379_B,100,123,30
g4993_g5189_B,100,61,52
g5395_g5939_B,49,23,15
g5797_g5942_B,100,23,23
g6469_g6557_B,100,112,29
g2986_g6773_B,100,36,35
g5997_g6157_B,31,59,40
g1899_g4459_B,5,14,10
g2897_g4674_D,100,105,90
g1001,100,156,61
g2897_g4678_A,100,105,57
g5997_g6149_B,58,54,45
g2986_g6766_B,100,36,31
g1001,100,156,47
g2001,100,83,83
g5788_g5936_B,95,23,23
g2986_g6767_B,100,36,35
g5958_g6828_B,100,61,51
g1101,100,163,73
g1011,100,156,88
g2010,100,89,65
g2100,100,152,33
g5958_g6829_B,100,61,50
g3100,100,74,74
g1101,100,163,64
g1011,100,156,87
g2001,100,83,83
g1030,100,156,97
g2010,100,89,57
g4000,21,83,10
g2101,33,105,35
g3100,100,74,74
g3110,100,74,74
g3002,100,82,51
g3200,100,99,60
g2897_g4669_D,100,105,52
g2986_g6769_B,100,36,31
g6758_g6769_A,100,36,32
g4100,2,1,1
g1030,100,156,97
g2110,100,123,32
g2021,32,51,20
g3110,100,74,74
g3002,100,82,55
g4001,100,74,36
g6758_g6778_B,100,83,17
g4101,2,1,1
g4100,2,1,1
g4110,2,1,1
g2120,2,2,2
g4011,3,4,4
g4020,2,12,4
g3300,2,54,2
g2004,100,123,37
g3200,100,99,59
g2121,100,112,36
g3012,18,54,9
g11,6,21,1
g2021,100,51,20
g2410,100,74,74
g1410,100,56,39
g3103,56,74,27
g4210,17,18,17
g5200,3,54,13
g4102,2,1,1
g4101,2,1,1
g4110,2,1,1
g4120,6,4,4
g6100,8,11,7
g2112,3,3,3
g1060,100,99,99
g1411,100,102,35
g4011,5,4,4
g2113,100,112,43
g2004,100,123,37
g3031,4,67,17
g1123,2,142,1
g1222,100,137,83
g2032,100,113,36
g2121,100,112,36
g1402,100,103,52
g3013,23,54,10
g11,6,21,1
g1042,100,21,12
g1006,100,156,70
g2410,100,74,74
g2330,26,24,17
g2104,100,113,32
g3113,100,74,44
g4202,25,18,17
g4210,13,18,17
g3212,100,100,60
g5201,36,18,17
g4103,2,1,1
g4102,2,1,1
g4112,2,1,1
g3230,2,1,1
g4120,3,4,4
g6100,9,11,7
g6101,11,11,8
g4121,3,2,2
g4130,2,1,1
g1060,15,99,19
g1411,100,102,35
g4022,100,31,31
g4220,3,9,9
g5011,10,10,10
g6110,100,21,12
g2113,100,112,45
g3031,4,67,17
g3104,100,135,49
g3140,100,99,27
g3023,100,83,52
g1070,100,112,29
g4004,100,113,28
g4300,12,82,9
g4021,9,11,6
g5300,100,23,23
g2311,16,57,10
g1123,2,142,1
g1222,100,137,79
g2032,100,113,36
g3122,7,82,6
g1402,100,103,36
g1250,25,83,10
g1042,100,21,12
g2015,3,16,5
g4301,100,17,15
g1006,100,156,41
g1305,100,74,74
g4022,100,31,31
g1233,100,56,56
g2042,100,56,32
g2330,100,24,20
g4032,100,22,21
g4041,100,22,21
g3023,100,83,55
g3123,100,74,44
g3320,65,74,36
g4202,19,18,17
g2160,75,31,31
g1043,3,59,13
g3204,100,102,60
g3212,100,100,58
g5211,29,18,17
g3222,2,1,1
g3600,2,1,1
g4103,2,1,1
g4112,2,1,1
g4104,2,1,1
g3230,2,1,1
g3231,2,1,1
g4113,6,4,4
g6101,12,11,8
g6102,25,11,11
g3240,2,1,1
g4121,2,2,2
g4122,3,3,3
g4130,2,1,1
g4131,2,1,1
g4140,2,1,1
g6110,100,21,12
g5210,15,16,16
g1017,100,156,91
g1620,100,109,109
g1206,9,82,7
g2213,2,54,2
g2231,2,54,2
g3321,2,61,2
g3060,100,74,74
g3104,100,135,49
g3114,100,74,74
g3150,100,131,49
g3140,14,99,19
g3500,3,14,8
g2024,33,14,13
g3303,100,113,29
g1070,100,112,109
g4004,100,113,28
g4401,21,22,21
g1341,100,113,37
g4230,21,11,11
g5220,96,21,21
g5300,100,23,23
g4410,100,142,28
g5012,15,23,14
g5120,7,23,22
g1143,2,143,1
g1161,100,142,68
g3312,100,32,32
g2060,100,74,26
g3132,3,82,6
g2142,8,99,21
g2340,78,99,42
g1250,25,83,10
g5202,7,87,12
g1044,100,21,12
g2015,9,16,5
g4221,100,179,20
g4301,100,17,15
g4302,100,82,57
g2053,17,118,16
g2350,100,74,74
g2413,100,74,74
g2440,100,74,74
g1233,100,56,56
g3034,100,74,74
g3060,100,74,74
g3070,100,74,74
g3124,100,74,74
g4015,100,22,21
g4033,100,22,21
g2323,100,24,22
g4042,100,22,21
g4051,100,22,21
g3133,100,74,44
g3610,100,74,53
g1423,59,24,23
g4500,100,55,54
g2160,100,31,31
g5311,61,24,23
g5013,100,24,24
g5500,86,31,31
g4600,13,23,22
g3204,100,102,60
g5212,3,57,13
g6130,21,54,21
g2422,100,108,88
g3222,2,1,1
g3600,2,1,1
g4321,2,1,1
g4105,2,1,1
g4104,2,1,1
g3231,2,1,1
g3232,2,1,1
g5140,19,9,8
g4113,3,4,4
g4114,6,4,4
g6102,26,11,11
g6103,22,11,11
g3240,2,1,1
g3241,2,1,1
g4122,4,3,3
g4123,2,2,2
g4131,2,1,1
g4132,2,1,1
g4140,2,1,1
g4141,2,1,1
g4150,2,1,1
g1504,100,113,37
g1305,100,74,74
g2125,100,105,18
g2044,100,14,14
g2007,100,99,31
g1270,100,14,14
g1503,3,3,3
g2026,8,36,16
g1351,2,4,1
g6121,3,16,16
g1017,100,156,95
g1620,100,109,99
g2025,2,14,7
g2062,75,147,56
g1206,9,82,7
g2214,2,57,2
g2232,2,54,2
g3304,4,4,4
g2701,100,136,49
g3114,100,74,74
g3150,100,131,49
g3501,3,14,8
g3510,3,14,8
g3016,4,70,17
g3043,4,67,17
g3007,100,83,53
g2215,2,108,1
g3340,100,123,29
g1341,100,113,37
g2106,100,123,36
g5023,25,11,11
g5220,100,21,21
g4410,100,142,32
g5122,4,12,11
g5112,7,23,22
g5121,7,23,22
g1143,2,143,1
g1161,100,142,80
g1332,100,21,20
g6040,5,14,5
g1711,6,14,1
g1612,100,152,33
g3312,100,32,32
g1045,100,163,67
g2142,8,99,20
g2340,100,99,42
g2080,13,57,8
g5410,63,23,23
g5202,33,87,15
g6400,24,61,15
g15,6,21,1
g33,6,21,1
g1036,100,21,12
g1044,100,21,12
g1027,3,10,3
g1540,100,21,12
g3421,3,16,7
g4221,100,179,12
g1603,100,163,78
g2350,100,74,74
g3161,100,83,30
g3034,100,74,74
g3070,100,74,74
g3124,100,74,74
g3701,100,83,58
g4043,100,22,21
g3520,100,82,49
g3511,100,82,53
g3007,100,83,54
g4052,100,22,21
g3350,100,113,29
g3134,57,74,27
g3322,100,74,53
g3143,100,74,44
g3331,65,74,36
g3170,100,74,44
g3620,100,74,52
g4340,95,74,36
g1423,100,24,23
g2018,56,24,23
g4214,100,24,23
g3602,2,59,11
g3215,6,31,22
g5213,22,18,17
g6212,9,105,17
g6140,7,59,16
g6311,3,59,10
g5240,3,57,13
g6131,14,54,21
g6320,3,61,10
g2422,100,108,87
g2107,49,105,43
g1514,53,105,39
g4321,2,1,1
g4106,2,1,1
g4105,2,1,1
g3224,2,1,1
g3232,2,1,1
g5140,17,9,8
g5141,19,9,9
g6401,92,18,18
g4114,3,4,4
g4115,6,4,4
g6104,8,11,7
g6103,25,11,11
g3233,2,1,1
g3241,2,1,1
g4123,3,2,2
g4124,3,3,3
g5330,100,15,15
g4142,2,1,1
g4132,2,1,1
g4133,2,1,1
g4141,2,1,1
g4150,2,1,1
g6500,100,24,24
g1504,100,113,37
g2125,100,105,18
g2044,100,14,14
g1270,100,14,14
g2026,25,36,15
g4402,100,16,16
g4232,2,4,3
g6014,5,14,4
g2053,100,118,85
g2062,100,147,90
g2413,100,74,74
g2440,100,74,74
g2612,100,14,14
g2242,2,61,2
g3323,2,61,2
g2701,100,136,49
g2234,2,108,1
g3016,4,70,17
g3043,4,67,17
g3251,26,8,8
g2215,2,108,1
g1352,100,123,37
g4007,100,123,28
g3305,13,9,9
g3341,3,14,7
g4231,22,83,10
g3611,100,74,53
g4160,100,113,30
g4510,100,82,62
g5311,100,24,22
g5123,13,82,9
g5501,19,54,10
g5014,27,23,15
g5600,68,18,18
g5113,7,23,22
g5411,89,23,23
g5420,76,23,23
g1703,6,14,1
g1711,6,14,1
g1721,6,14,1
g6302,15,16,15
g2036,100,123,36
g1612,100,152,32
g5402,65,23,23
g15,6,21,1
g25,6,21,1
g33,6,21,1
g1036,100,21,12
g1027,5,10,3
g1540,100,21,12
g1064,100,112,102
g3242,2,179,1
g3710,2,179,1
g3421,13,16,7
g3512,100,152,28
g3503,9,82,7
g4223,100,179,20
g1802,2,82,2
g4610,100,17,15
g1603,100,163,94
g1550,100,105,69
g1119,100,24,24
g1541,100,108,43
g3135,100,82,30
g4035,100,22,21
g4044,100,22,21
g3530,100,83,49
g3521,100,83,49
g1415,100,55,39
g3117,49,74,27
g3144,58,74,27
g3332,100,74,53
g3171,57,74,27
g3180,41,74,27
g3702,73,74,27
g3800,100,22,22
g4206,21,18,17
g4215,13,18,17
g4341,100,74,53
g3603,100,74,53
g2018,100,24,23
g1046,3,59,13
g4602,9,23,22
g4800,5,23,22
g5601,6,18,17
g3216,100,99,60
g6015,9,105,19
g5025,17,105,20
g6123,8,59,17
g5232,3,59,15
g6321,3,57,10
g5214,3,57,13
g6150,2,57,12
g2360,81,24,22
g1416,39,105,50
g11_II2072_B,100,21,12
g4422,2,1,1
g4107,2,1,1
g4106,2,1,1
g3224,2,1,1
g3225,2,1,1
g5700,27,14,14
g5141,21,9,9
g6401,78,18,18
g6402,100,18,18
g4115,3,4,4
g4116,6,4,4
g6104,10,11,7
g6105,11,11,8
g3233,2,1,1
g3234,2,1,1
g4124,4,3,3
g4125,2,1,1
g1290,2,1,1
g5330,100,15,15
g6600,80,54,45
g4142,2,1,1
g4143,2,1,1
g4133,2,1,1
g4134,2,1,1
g6510,100,21,21
g6500,100,24,24
g6501,100,24,24
g1650,100,133,53
g2145,100,133,18
g1263,100,14,14
g4017,100,23,23
g4250,7,7,7
g5124,100,31,31
g6033,5,14,4
g6051,5,14,4
g1056,100,109,35
g2073,23,105,20
g2009,100,74,24
g1316,9,11,7
g2306,11,82,8
g2612,100,14,14
g2640,100,59,11
g2622,100,14,14
g2243,2,54,2
g2252,2,61,2
g3333,2,89,2
g1911,100,113,37
g2631,4,67,17
g3054,4,67,17
g3090,100,74,74
g2234,2,108,1
g3162,100,131,49
g2604,4,72,17
g3251,6,8,8
g3441,26,8,8
g1352,100,123,37
g3315,100,113,29
g3360,100,123,29
g3351,100,123,29
g4007,100,123,28
g4241,5,14,8
g4161,100,123,30
g4520,100,82,65
g5043,25,11,11
g5142,2,12,8
g4701,100,123,32
g5304,100,23,23
g3630,2,82,5
g5331,96,21,21
g5015,40,23,16
g5024,74,23,19
g4502,18,14,13
g5114,7,23,22
g5403,100,23,23
g5411,100,23,23
g5420,100,23,23
g6060,2,14,5
g1236,100,137,51
g1209,100,140,69
g6132,100,21,12
g6240,100,56,55
g4205,100,56,55
g1325,100,21,20
g1703,6,14,1
g1721,6,14,1
g2036,100,123,36
g6230,5,14,5
g4233,14,142,9
g4053,100,55,34
g5060,100,173,40
g6212,100,105,65
g6141,2,59,12
g25,6,21,1
g1047,100,21,12
g2370,100,108,70
g1064,100,112,108
g3522,3,10,7
g3242,2,179,1
g3710,2,179,1
g3512,100,152,28
g3503,15,82,8
g3810,3,16,8
g4223,100,179,12
g1802,3,82,2
g1514,100,105,80
g4610,100,17,15
g1560,5,105,11
g1407,2,74,2
g1426,100,82,82
g1551,100,27,27
g4323,100,82,58
g4314,100,83,57
g1119,100,24,24
g1254,100,24,23
g2056,100,133,50
g1543,21,105,23
g2353,100,74,74
g2416,100,82,82
g3145,100,82,30
g2443,100,82,82
g2461,100,74,74
g2470,100,83,83
g3172,100,82,30
g2506,100,74,74
g2515,100,83,83
g3334,100,82,58
g3019,100,74,74
g3046,100,74,74
g3090,100,74,74
g2802,100,74,45
g2820,100,83,31
g3154,100,56,36
g3531,100,82,48
g1246,100,55,55
g3306,65,74,36
g3127,50,74,27
g3342,65,74,36
g3181,55,74,27
g3190,75,74,27
g3801,100,22,22
g1633,50,24,23
g4206,16,18,17
g4215,10,18,17
g4054,54,31,31
g4333,100,74,53
g4342,92,74,36
g1624,78,31,31
g4521,100,82,58
g4621,29,24,23
g5161,48,31,31
g3613,2,59,11
g3631,2,54,11
g5215,15,18,17
g6124,11,57,18
g6313,3,57,10
g5233,3,57,15
g6151,2,54,12
g6133,20,54,21
g6610,100,82,57
g6331,3,61,10
g5152,3,61,15
g2370,100,108,92
g2731,100,97,64
g5202_II8210_A,7,61,12
g11_II2074_A,100,21,12
g2021_II3740_A,13,11,9
g2015_II4160_A,5,6,6
g4422,2,1,1
g4108,2,1,1
g4107,2,1,1
g3225,2,1,1
g3226,2,1,1
g5700,19,14,14
